MsCode,HECCode,Estimate,RSE,Flag
M002,06.1.01.0.0.25,20.697,65.8,L
M002,06.1.01.0.0.99,28.166,82.4,L
M002,06.1.02,88.944,62.2,L
M002,06.1.02.0,88.944,62.2,L
M002,06.1.02.0.0,88.944,62.2,L
M002,06.1.02.0.0.01,10.67,33.4,M
M002,06.1.02.0.0.03,20.502,116.5,P
M002,06.1.02.0.0.04,2.063,80.2,L
M002,06.1.02.0.0.99,55.71,90.2,L
M002,06.1.03,355.004,46.9,M
M002,06.1.03.0,355.004,46.9,M
M002,06.1.03.0.0,355.004,46.9,M
M002,06.1.03.0.0.01,252.37,60.8,L
M002,06.1.03.0.0.02,29.585,83.7,L
M002,06.1.03.0.0.03,,,S
M002,06.1.03.0.0.04,,,S
M002,06.1.03.0.0.05,4.524,85,L
M002,06.1.03.0.0.06,,,S
M002,06.1.03.0.0.07,,,S
M002,06.1.03.0.0.99,10.487,135.5,P
M002,06.2,2477.23,11.5,R
M002,06.2.01,1394.926,13.5,R
M002,06.2.01.0,1394.926,13.5,R
M002,06.2.01.0.0,1394.926,13.5,R
M002,06.2.01.0.0.01,405.695,18.6,R
M002,06.2.01.0.0.02,182.164,33,M
M002,06.2.01.0.0.03,273.88,45,M
M002,06.2.01.0.0.04,43.773,72.8,L
M002,06.2.01.0.0.05,186.631,23.3,M
M002,06.2.01.0.0.06,82.97,29.5,M
M002,06.2.01.0.0.07,106.185,33.1,M
M002,06.2.01.0.0.08,24.284,66.3,L
M002,06.2.01.0.0.09,37.337,64.4,L
M002,06.2.01.0.0.10,,,S
M002,06.2.01.0.0.11,14.356,56.8,L
M002,06.2.01.0.0.12,,,S
M002,06.2.01.0.0.13,,,S
M002,06.2.01.0.0.99,37.652,40.4,M
M002,06.2.02,1060.031,20.5,R
M002,06.2.02.0,1060.031,20.5,R
M002,06.2.02.0.0,1060.031,20.5,R
M002,06.2.02.0.0.01,922.287,20.8,R
M002,06.2.02.0.0.02,137.744,60.1,L
M002,06.2.03,22.273,39.9,M
M002,06.2.03.1,17.143,34.9,M
M002,06.2.03.1.0,17.143,34.9,M
M002,06.2.03.1.0.01,5.363,74,L
M002,06.2.03.1.0.02,8.838,39.9,M
M002,06.2.03.1.0.03,2.943,70.4,L
M002,06.2.03.2,,,S
M002,06.2.03.2.0,,,S
M002,06.2.03.2.0.01,,,S
M002,06.2.03.2.0.02,,,S
M002,06.2.03.2.0.99,,,S
M002,06.3,89.128,104.9,P
M002,06.3.00,89.128,104.9,P
M002,06.3.00.0,89.128,104.9,P
M002,06.3.00.0.0,89.128,104.9,P
M002,06.3.00.0.0.01,80.036,116.3,P
M002,06.3.00.0.0.02,,,S
M002,06.3.00.0.0.04,,,S
M002,06.3.00.0.0.99,,,S
M002,07,19777.68,5.4,R
M002,07.1,7084.811,10.8,R
M002,07.1.01,2775.001,21.7,M
M002,07.1.01.0,2775.001,21.7,M
M002,07.1.01.0.0,2775.001,21.7,M
M002,07.1.01.0.0.01,1653.955,27.3,M
M002,07.1.01.0.0.02,925.669,39.1,M
M002,07.1.01.0.0.99,195.377,82.4,L
M002,07.1.02,4105.495,12.4,R
M002,07.1.02.0,4105.495,12.4,R
M002,07.1.02.0.0,4105.495,12.4,R
M002,07.1.02.0.0.01,2908.563,15.9,R
M002,07.1.02.0.0.02,1028.847,23.1,M
M002,07.1.02.0.0.99,168.085,80.7,L
M002,07.1.03,97.326,39.4,M
M002,07.1.03.0,97.326,39.4,M
M002,07.1.03.0.0,97.326,39.4,M
M002,07.1.03.0.0.01,59.644,56.2,L
M002,07.1.03.0.0.02,2.422,97.1,L
M002,07.1.03.0.0.03,24.998,77.4,L
M002,07.1.03.0.0.04,10.262,75.2,L
M002,07.1.04,106.989,26.4,M
M002,07.1.04.0,106.989,26.4,M
M002,07.1.04.0.0,106.989,26.4,M
M002,07.1.04.0.0.01,15.33,51.8,L
M002,07.1.04.0.0.02,91.659,29.8,M
M002,07.2,6836.895,4.2,R
M002,07.2.01,682.304,17.7,R
M002,07.2.01.0,682.304,17.7,R
M002,07.2.01.0.0,682.304,17.7,R
M002,07.2.01.0.0.00,95.237,85.5,L
M002,07.2.01.0.0.01,,,S
M002,07.2.01.0.0.02,31.714,113.1,P
M002,07.2.01.0.0.03,33.225,62.7,L
M002,07.2.01.0.0.04,1.956,76.7,L
M002,07.2.01.0.0.06,10.672,56.5,L
M002,07.2.01.0.0.07,,,S
M002,07.2.01.0.0.09,,,S
M002,07.2.01.0.0.10,201.854,10.9,R
M002,07.2.01.0.0.11,11.36,79.4,L
M002,07.2.01.0.0.12,15.902,75.6,L
M002,07.2.01.0.0.13,5.365,78.6,L
M002,07.2.01.0.0.14,1.323,83.9,L
M002,07.2.01.0.0.15,10.655,32.6,M
M002,07.2.01.0.0.16,8.396,26.9,M
M002,07.2.01.0.0.17,15.037,36.3,M
M002,07.2.01.0.0.18,,,S
M002,07.2.01.0.0.19,,,S
M002,07.2.01.0.0.20,66.355,24.1,M
M002,07.2.01.0.0.21,13.486,70.9,L
M002,07.2.01.0.0.22,,,S
M002,07.2.01.0.0.23,,,S
M002,07.2.01.0.0.24,8.041,69.4,L
M002,07.2.01.0.0.25,1.719,88.2,L
M002,07.2.01.0.0.27,12.685,88.8,L
M002,07.2.01.0.0.28,,,S
M002,07.2.01.0.0.29,,,S
M002,07.2.01.0.0.30,0.457,128.2,P
M002,07.2.01.0.0.98,27.425,120.2,P
M002,07.2.01.0.0.99,93.985,51.8,L
M002,07.2.02,4445.05,4.9,R
M002,07.2.02.0,4445.05,4.9,R
M002,07.2.02.0.0,4445.05,4.9,R
M002,07.2.02.0.0.00,4445.05,4.9,R
M002,07.2.03,377.81,16.6,R
M002,07.2.03.0,377.81,16.6,R
M002,07.2.03.0.0,377.81,16.6,R
M002,07.2.03.0.0.00,23.678,105.8,P
M002,07.2.03.0.0.01,297.035,19.3,R
M002,07.2.03.0.0.02,,,S
M002,07.2.03.0.0.03,,,S
M002,07.2.03.0.0.04,,,S
M002,07.2.03.0.0.05,6.079,86.7,L
M002,07.2.03.0.0.07,42.914,40.4,M
M002,07.2.03.0.0.08,,,S
M002,07.2.03.0.0.09,2.689,94.8,L
M002,07.2.03.0.0.10,2.781,82.7,L
M002,07.2.03.0.0.11,,,S
M002,07.2.03.0.0.99,,,S
M002,07.2.04,512.221,11.1,R
M002,07.2.04.0,512.221,11.1,R
M002,07.2.04.0.0,512.221,11.1,R
M002,07.2.04.0.0.00,,,S
M002,07.2.04.0.0.01,16.471,77.6,L
M002,07.2.04.0.0.02,7.223,82.3,L
M002,07.2.04.0.0.03,85.309,22.3,M
M002,07.2.04.0.0.04,,,S
M002,07.2.04.0.0.05,,,S
M002,07.2.04.0.0.06,1.894,128.7,P
M002,07.2.04.0.0.07,16.48,37.2,M
M002,07.2.04.0.0.08,97.499,22.1,M
M002,07.2.04.0.0.09,6.907,77.2,L
M002,07.2.04.0.0.10,21.085,40.9,M
M002,07.2.04.0.0.11,15.275,52.8,L
M002,07.2.04.0.0.12,51.301,41.2,M
M002,07.2.04.0.0.13,16.221,29.4,M
M002,07.2.04.0.0.14,,,S
M002,07.2.04.0.0.15,58.798,27.7,M
M002,07.2.04.0.0.16,3.823,98.5,L
M002,07.2.04.0.0.17,4.81,54.1,L
M002,07.2.04.0.0.18,3.921,43.2,M
M002,07.2.04.0.0.19,,,S
M002,07.2.04.0.0.20,24.856,34.6,M
M002,07.2.04.0.0.21,4.093,53.1,L
M002,07.2.04.0.0.22,1.059,127.6,P
M002,07.2.04.0.0.23,,,S
M002,07.2.04.0.0.24,,,S
M002,07.2.04.0.0.25,21.464,53.9,L
M002,07.2.04.0.0.99,47.951,31.8,M
M002,07.2.05,819.51,6.1,R
M002,07.2.05.0,819.51,6.1,R
M002,07.2.05.0.0,819.51,6.1,R
M002,07.2.05.0.0.01,9.987,60.7,L
M002,07.2.05.0.0.02,318.739,4.3,R
M002,07.2.05.0.0.03,,,S
M002,07.2.05.0.0.04,103.67,27.5,M
M002,07.2.05.0.0.05,,,S
M002,07.2.05.0.0.06,127.779,15.5,R
M002,07.2.05.0.0.07,19.37,80.2,L
M002,07.2.05.0.0.08,169.212,18.1,R
M002,07.2.05.0.0.09,6.967,63.4,L
M002,07.2.05.0.0.10,,,S
M002,07.2.05.0.0.11,,,S
M002,07.2.05.0.0.12,15.404,76,L
M002,07.2.05.0.0.13,15.358,80.9,L
M002,07.2.05.0.0.14,,,S
M002,07.2.05.0.0.15,,,S
