Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SLS02G05Z623016,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SLS02G05Z623016,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SLS02G05Z623016,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SLS02G05Z623016,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SLS02G05Z623016,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SLS02G05Z623016,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SLS02G05Z623016,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SLS02G05Z623016,2019.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Insurance technical reserves,,,
GFSA.SLS02G05Z623017,2009.06,3095,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SLS02G05Z623017,2010.06,3695,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SLS02G05Z623017,2011.06,8060,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SLS02G05Z623017,2012.06,8230,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SLS02G05Z623017,2013.06,8441,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SLS02G05Z623017,2014.06,8494,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SLS02G05Z623017,2015.06,8635,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SLS02G05Z623017,2016.06,9063,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SLS02G05Z623017,2017.06,9213,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SLS02G05Z623017,2018.06,9301,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SLS02G05Z623017,2019.06,10025,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Equity accounted investments,,,
GFSA.SLS02G05Z623022,2009.06,77,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SLS02G05Z623022,2010.06,62,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SLS02G05Z623022,2011.06,71,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SLS02G05Z623022,2012.06,128,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SLS02G05Z623022,2013.06,157,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SLS02G05Z623022,2014.06,177,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SLS02G05Z623022,2015.06,213,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SLS02G05Z623022,2016.06,263,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SLS02G05Z623022,2017.06,173,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SLS02G05Z623022,2018.06,286,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SLS02G05Z623022,2019.06,459,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Financial derivatives,,,
GFSA.SLS02G05Z623023,2009.06,1107,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SLS02G05Z623023,2010.06,1176,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SLS02G05Z623023,2011.06,1320,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SLS02G05Z623023,2012.06,1409,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SLS02G05Z623023,2013.06,1484,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SLS02G05Z623023,2014.06,1241,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SLS02G05Z623023,2015.06,1470,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SLS02G05Z623023,2016.06,1758,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SLS02G05Z623023,2017.06,1745,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SLS02G05Z623023,2018.06,1424,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SLS02G05Z623023,2019.06,1490,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Other accounts receivable,,,
GFSA.SLS02G05Z623025,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SLS02G05Z623025,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SLS02G05Z623025,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SLS02G05Z623025,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SLS02G05Z623025,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SLS02G05Z623025,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SLS02G05Z623025,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SLS02G05Z623025,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SLS02G05Z623025,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SLS02G05Z623025,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SLS02G05Z623025,2019.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Special drawing rights (SDRs),,,
GFSA.SLS02G05Z629999,2009.06,9683,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SLS02G05Z629999,2010.06,10554,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SLS02G05Z629999,2011.06,14473,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SLS02G05Z629999,2012.06,15199,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SLS02G05Z629999,2013.06,15837,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SLS02G05Z629999,2014.06,16141,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SLS02G05Z629999,2015.06,17152,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SLS02G05Z629999,2016.06,18343,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SLS02G05Z629999,2017.06,19070,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SLS02G05Z629999,2018.06,19898,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SLS02G05Z629999,2019.06,20879,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Financial Assets",Financial assets,Total,,,
GFSA.SLS02G06Z616111,2009.06,62266,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SLS02G06Z616111,2010.06,64726,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SLS02G06Z616111,2011.06,63860,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SLS02G06Z616111,2012.06,66057,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SLS02G06Z616111,2013.06,68029,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SLS02G06Z616111,2014.06,71747,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SLS02G06Z616111,2015.06,74818,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SLS02G06Z616111,2016.06,76942,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SLS02G06Z616111,2017.06,82258,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SLS02G06Z616111,2018.06,85384,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SLS02G06Z616111,2019.06,89421,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Buildings and structures,,
GFSA.SLS02G06Z616112,2009.06,2303,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,,
GFSA.SLS02G06Z616112,2010.06,2167,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,,
GFSA.SLS02G06Z616112,2011.06,1925,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,,
GFSA.SLS02G06Z616112,2012.06,1983,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,,
GFSA.SLS02G06Z616112,2013.06,2050,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,,
GFSA.SLS02G06Z616112,2014.06,2119,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,,
GFSA.SLS02G06Z616112,2015.06,2266,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,,
GFSA.SLS02G06Z616112,2016.06,2421,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,,
GFSA.SLS02G06Z616112,2017.06,2354,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,,
GFSA.SLS02G06Z616112,2018.06,2405,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,,
GFSA.SLS02G06Z616112,2019.06,2532,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Machinery and equipment,,
GFSA.SLS02G06Z616113,2009.06,235,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Other fixed assets,,
GFSA.SLS02G06Z616113,2010.06,258,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Other fixed assets,,
GFSA.SLS02G06Z616113,2011.06,308,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Other fixed assets,,
GFSA.SLS02G06Z616113,2012.06,307,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Other fixed assets,,
GFSA.SLS02G06Z616113,2013.06,423,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Other fixed assets,,
GFSA.SLS02G06Z616113,2014.06,446,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Other fixed assets,,
GFSA.SLS02G06Z616113,2015.06,534,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Other fixed assets,,
GFSA.SLS02G06Z616113,2016.06,473,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Other fixed assets,,
GFSA.SLS02G06Z616113,2017.06,545,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Other fixed assets,,
GFSA.SLS02G06Z616113,2018.06,592,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Other fixed assets,,
GFSA.SLS02G06Z616113,2019.06,655,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Other fixed assets,,
GFSA.SLS02G06Z616114,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,,
GFSA.SLS02G06Z616114,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,,
GFSA.SLS02G06Z616114,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,,
GFSA.SLS02G06Z616114,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,,
GFSA.SLS02G06Z616114,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,,
GFSA.SLS02G06Z616114,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,,
GFSA.SLS02G06Z616114,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,,
GFSA.SLS02G06Z616114,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,,
GFSA.SLS02G06Z616114,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,,
GFSA.SLS02G06Z616114,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,,
GFSA.SLS02G06Z616114,2019.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Fixed Assets",Non-financial assets,Fixed assets,Weapons systems,,
GFSA.SLS02G07Z616141,2009.06,24684,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SLS02G07Z616141,2010.06,25652,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SLS02G07Z616141,2011.06,28179,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SLS02G07Z616141,2012.06,27655,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SLS02G07Z616141,2013.06,27618,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SLS02G07Z616141,2014.06,29480,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SLS02G07Z616141,2015.06,30530,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SLS02G07Z616141,2016.06,32076,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SLS02G07Z616141,2017.06,33123,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SLS02G07Z616141,2018.06,35121,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SLS02G07Z616141,2019.06,37001,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SLS02G07Z616144,2009.06,107,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SLS02G07Z616144,2010.06,103,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SLS02G07Z616144,2011.06,86,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SLS02G07Z616144,2012.06,112,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SLS02G07Z616144,2013.06,111,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SLS02G07Z616144,2014.06,165,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SLS02G07Z616144,2015.06,170,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SLS02G07Z616144,2016.06,256,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SLS02G07Z616144,2017.06,257,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SLS02G07Z616144,2018.06,279,REVISED,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SLS02G07Z616144,2019.06,296,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SLS02G08Z61613,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SLS02G08Z61613,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SLS02G08Z61613,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SLS02G08Z61613,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SLS02G08Z61613,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SLS02G08Z61613,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SLS02G08Z61613,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SLS02G08Z61613,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SLS02G08Z61613,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SLS02G08Z61613,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SLS02G08Z61613,2019.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SLS02G093012,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SLS02G093012,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SLS02G093012,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SLS02G093012,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SLS02G093012,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SLS02G093012,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SLS02G093012,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SLS02G093012,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SLS02G093012,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SLS02G093012,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SLS02G093012,2019.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SLS02G093013,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SLS02G093013,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Local Government, Balance Sheet, Liabilities",Debt securities,,,,
